,Text,Offensive,Hate
1567,تي برا يا ولد القحبة يا عن زك امك يا بغل ولله ماك راجل URL,OFF,NOT_HS
1568,RT @USER: اشرف حاجة بتتهاجم <LF>اللي طرد الحرامية والكلاب والمرتشين والفاسدين بيتهاجم <LF>معاك يا خطيب <LF>في ضهرك يا اهلي <LF>الأهلي اشرف م…,OFF,NOT_HS
1569,جايين تخلصوا الباقة انهاردة يا تي اي داتا يا ولاد الوسخة,OFF,NOT_HS
1570,يا هملالي يا هملالي... ملا منظر 🥰 URL,NOT_OFF,NOT_HS
1571,@USER يا زيييييينك يا بنتي طيبة 💜💚❤️<LF>بإذن الله أروح أنا وأنتِ وبس لمقهى أو مطعم قبل دخول رمضان وأنتِ سالمه,NOT_OFF,NOT_HS
1572,أمّي يا حبّاً أهواه يا قلباً أعشق دنياه يا شمساً تشرق في أفقي يا ورداً في العمر شذاه,NOT_OFF,NOT_HS
1573,@USER عقلية الأطفال حقت جمهور النصر بطلوها الاتحاد نادي كبير ويلعب باسمه ويخدم نفسه وما يلعب عشان احد وانت يا جماهير النصر يا تفوزعلي الاتحاد يا تسبونا بطلوها الاتحاد نادي كبير وعريق زيكم حتى لو جار الزمان علينا الاتحاد كببيييييببببببببر واحترموا,OFF,HS
1574,@USER اللهم أنت الرجاء ومنك العطاء وإليك الدعاء، أسألك يا جواد يا غني يا كريم،<LF> أن تحفظني مع أناس أحبهم فيك، <LF>اللهم في الجنة أسكني وأسكنهم، <LF>وعن النار أبعدني وأبعدهم،<LF> ومن رزقك الحلال ارزقني، وارزقهم،<LF> ومن المرض اشفني واشفهم، <LF>وم,NOT_OFF,NOT_HS
1575,@USER يا ابن لحرام يا بوق بشار يا سرمايه يا مفتن.. اهل لجبل ما الن منيه انن ستقبلو اهلن من لجنوب لحبيب.. يا ابن لحرام نص اصحابي شيعا من لجنوب من بعد حرب تموز.. يا ابن لحرام يا بوق بشار ما تكسرت سيارات لشيعه غير بسوريا حد مقام ست زينب.,OFF,NOT_HS
1576,RT @USER: @USER @USER انت الأجرب يا معتوه يا حاقد لن تصل حتى لجزمة ضاحي وما قدمه.لبلده ولكن الجحوش من امثال…,OFF,NOT_HS
1577,@USER كل سنه وأنت طيب يا امبراطور يا حبيب الزمالكاويه يا محترم يا إبن المحترم كل سنه وأنت طيب وعقبال 100سنه صحه وسلامه وسعاده يارب 🎂🎉🎊🎈,NOT_OFF,NOT_HS
1578,RT @USER: يا سلام عليك يا أحلى إرهابى<LF>يسلم لسانك URL,NOT_OFF,NOT_HS
1579,اكتشفت إني شخص يا بركان يا جليد، مافيه حل وسط.,NOT_OFF,NOT_HS
1580,يا لُطْفَك يا الله <LF>يا كَرَمٍَك يا الله<LF>يا حُبك يا الله <LF>يا سَنْد يا الله<LF>يا مَولاي,NOT_OFF,NOT_HS
1581,@USER أفضل 10 جامعات عربية لعام 2018 URL<LF>وين الكويت يا وزير التعليم العالي ؟ يا مجلس الامة ؟ يا حكومة ؟,NOT_OFF,NOT_HS
1582,RT @USER: يا غشيم يا عم يتغشمن🙄 الحريري هو الوحيد يللي حكي مع جواد ظريف بقصته وطلب الافراج عنه، او بدكم ياه يشكل فرقة كوموندوس ويحر…,OFF,NOT_HS
1583,يا سماي و يا مناي و يا ميولي ..,NOT_OFF,NOT_HS
1584,يا نبض قلبي يا اغلى من كل البشر,NOT_OFF,NOT_HS
1585,RT @USER: يا مُنتهى كل الكلام، يا موطن العشق القديم، يا سيّدة كل المدن ♥️🌧 URL,NOT_OFF,NOT_HS
1586,@USER يا تميم المجد يا عالي المقام<LF>#تميم_المجد,NOT_OFF,NOT_HS
1587,@USER اللهم يا حي يا قيوم يا رحمن يا رحيم يا واحد يا أحد يا فرد يا صمد اتوسل إليك بقولك ادعوني استجب لكم أسألك أن تفرج هم كل المهمومين في كل مكان,NOT_OFF,NOT_HS
1588,RT @USER: يا رب يا عزيز يا جبار .. انك القادر على كل شيء .. يا رب فرحه اتحاديه تُنسينا كل الهموم والمشاكل الي صارت هالموسم يا رب العباد…,NOT_OFF,NOT_HS
1589,قووووووووووووول يا حبنا يا عميد <LF>💛🖤💛🖤💛🖤<LF>#النصر_الاتحاد,NOT_OFF,NOT_HS
1590,"RT @USER: عشت في أوروبا ردحا من الزمن , لم أسمع أروبيا يقول لأخر : يا كاثوليكي , يا بروتستاني , يا أرثذوكسي ...أما في العالم الإسلا…",NOT_OFF,NOT_HS
1591,@USER يا رب دايما فرحانه يا سعاد♥️,NOT_OFF,NOT_HS
1592,RT @USER: يا ورد يا مهدينـي الـورد <LF>شكراً على لطفك و ذوقك💗 URL,NOT_OFF,NOT_HS
1593,عشان انت مكدبتش هيا بتاعتي والباقي كلو ولاد كلب اعكسها عليك بقى — الله اول مره حد يعمل معايا كدا قلوب كتير يا انونه يا قمرر 😂💕💕💕💕💕💕💕💕💕💕💕💕 URL,OFF,NOT_HS
1594,يا رب اليوڤي يتأهل يا رب اليوڤي يتأهل يا رب اليوڤي يتأهل يا رب اليوڤي يتأهل يا رب اليوڤي يتأهل يا رب اليوڤي يتأهل يا رب اليوڤي يتأهل يا رب اليوڤي يتأهل يا رب اليوڤي يتأهل يا رب اليوڤي يتأهل يا رب اليوڤي يتأهل يا رب اليوڤي يتأهل يا رب اليوڤي يتأهل يا رب اليوڤي يتأهل يا رب اليوڤي ي,NOT_OFF,NOT_HS
1595,يا عزنا يا تويتر 👍🏻<LF>صامد شيخ البرامج 😅😂<LF>#تعطل_تطبيق_الواتساب <LF>#تعطل_الانستقرام,NOT_OFF,NOT_HS
1596,يا صبح عمري يا صباح التّباشير<LF>نوره ملا قلبي .. وروحي غمرها,NOT_OFF,NOT_HS
1597,يا رب فرحنا يا رب 👐🏻👐🏻👐🏻👐🏻👐🏻👐🏻,NOT_OFF,NOT_HS
1598,RT @USER: يا حلوها يا ناس، قطّع قلبها شكلي اليوم وانا اذاكر وتسبّبت بنزول دمعتها لأني حيوان URL,NOT_OFF,NOT_HS
1599,يا جمال الهدف يا ابو صلاح,NOT_OFF,NOT_HS
1600,RT @USER: يا ولاد الأحابي يا ولاد الأحابي يا بهايم<LF>امم افريقيا و بتتنظم في مصر و عاملين العرض فرقة اكروبات من النمسا يا شوية بهايم,OFF,NOT_HS
1601,@USER يا ريت والله يا امجد ده انا شكلي هنام جعان 😂♥,NOT_OFF,NOT_HS
1602,يا أب يا والد يا حنيِّن يللي كملت نص دينك واتزوجت وخلفت.. تعطي الاذن لبناتك للسفر من غير محرم! هل زواجك كان لإكمال دينك ام لإذهابه؟,NOT_OFF,NOT_HS
1603,@USER يا انت غبي يا انا طريقة تغريدتي غبيه 😂,OFF,NOT_HS
1604,RT @USER: يا نابش القبور يا قائد الاشرار<LF>يا عبدا مأجورا لدى نظام بشار<LF>مرجعنا دار الكرامة و مرجعك مزرعة ابقار<LF>#كفرحيم_السبت_بالمخ…,OFF,HS
1605,RT @USER: .<LF>يا غايَةَ آمالِ العارِفِينَ، يا غِياثَ المُسْتَغِيثِينَ، يا حَبِيبَ قُلوُبِ الصّادِقِينَ، ويا إِلهَ العالَمينَ.<LF>#دعاء_كمي…,NOT_OFF,NOT_HS
1606,يا عيونها يا عذابي .. يا سهادي واغترابي<LF>يا عيونها يا غناوي<LF>يا سنين الحب .. نحكيها حكاوي,NOT_OFF,NOT_HS
1607,RT @USER: اللهُم يا واسع العطاء و يا مُنزل الشفاء و يا رافع البلاء و يا مُجيب الدعاء اشفِ أبي أنت الشافي لا شفاء إلا شفاؤك.,NOT_OFF,NOT_HS
1608,اللهم إني أسألك يا الله يا الله يا رحمن يا رحيم يا حليم يا كريم يا قديم يا مديم يا عظيم يا الله يا خير مسؤول و أكرم مأمول يا من له الحمد و الثناء وبيده الفقر و الغنى و له الأسماء الحسنى,NOT_OFF,NOT_HS
1609,RT @USER: إستريحي يا لندددن وإستريحي يا باااريس <LF>جو الرياض اليوم حطّم كل المقاييس ⛈♥️,NOT_OFF,NOT_HS
1610,كسم الاهلي لكسم الأهلاوية لكسم اي حد اهلاوي هيحط الصورة في اي مكان غير طيظه يا بتوع صن داونز يا معفنين يا ولاد الوسخة URL,OFF,HS
1611,كسسسسسسسسسسس اممممممككككك يا اومتيتي يا اسسسود دي لييخت ❤️😭😭😭😭❤️❤️❤️❤️❤️❤️❤️❤️,OFF,NOT_HS
1612,@USER @USER و شكراً لك يا بيشي يا بطل<LF>مستواك يبيض الوجه الله يعطيك العافيه<LF>و طمعانين في الافضل لاننا متأكدين عندك اكثر<LF>ما شاء الله تبارك الله .. الله يحميك,NOT_OFF,NOT_HS
1613,RT @USER: صعبان عليا يا قلب الورد يا صغير..<LF>URL,NOT_OFF,NOT_HS
1614,@USER @USER يا لليل يا تحريات كلب انت وياه خلاص الساعه ١٢,OFF,NOT_HS
1615,@USER ايه يا رشا يا حبيبتي مش ديه كانت. الماده السهله اللي اخرها ٢٢ سلايد. في ايه بقي 😂😂😂😂🤔,NOT_OFF,NOT_HS
1616,@USER @USER الله يعطيك الله يرزقك الله ايطول عمرك يا صادق يا امين ربي ايقويك يا اسرع,NOT_OFF,NOT_HS
1617,ماتش العام السنه دى هيبقى برشلونة و الليفر ... نص نهائى للتاريخ❤❤❤ <LF>يلا يا معزة يلا يا معزة @USER <LF>#ViscaBarca <LF>@USER ❤❤❤,OFF,NOT_HS
1618,RT @USER: #مفقودة_العثيم_مول_وسن يا راد يوسف على يعقوب، يا كاشف ضر ايوب، يا غافر ذنب داود، يا رافع عيسى بن مريم من ايدي اليهود، يا مج…,NOT_OFF,NOT_HS
1619,@USER @USER @USER @USER @USER @USER @USER @USER @USER يا الله يا غفور يا معطي يا ستار يا معز يا سميع يا مجيب يا لطيف يا عزيز يا جبار يا قوي يا شديد يا عظيم يا رحيم يا رحمن يا ,NOT_OFF,NOT_HS
1620,يا شكولاته يا كيكه يا حُبيييي 😂😂❤❤,NOT_OFF,NOT_HS
1621,أحقاً شِبتَ يا أبي؟<LF>أحقاً شِبتَ يا أحلى الشبابِ؟<LF>دعني أحضنُ الشيباتِ دعني<LF>أُحدِّثُهنَّ عن شَيخِ الشبابِِ❤.,NOT_OFF,NOT_HS
1622,الاموره كملت سنه وكل سنه وانتى طببه يا كوكى يا حبيبت قلبى💗💗💗💗💗💗 وربنا يخليكى لبابا وماما ويبعد عنك عيون الناس✋✋✋✋✋ URL,NOT_OFF,NOT_HS
1623,@USER قلبي يا ندود يا بتاعت الليفة انتي 😂😂♥️♥️♥️,NOT_OFF,NOT_HS
1624,@USER فعلا عندگ حق يا ليدي قهوة كله بيروح فى الكينيف يا كيكي يا بي بي.. يااااختشي ،. منورة اقسم بالله مساكى انجووووي و سعيد يا قمر و مرورگ الاجمل و الارواع ، بس الصراحة الله يقرفگ يا اؤؤؤؤزعة يا ليفة و تتمسى بما تتمنيه يا ابت..!!<LF>😱😱🙈🙈🙈😂,OFF,NOT_HS
1625,هد اللعب يا ملهمي يا زريف الطول<LF>خذني ب روف الله و ترفق بحآلي<LF>.<LF>دنياك بأكملها على عرضها و الطول<LF>بلياك ما تسوى معي ربع مثقالي♡!,NOT_OFF,NOT_HS
1626,@USER يا قوك قواه يا القائد تجيبهم للانفيلد وتجلدهم ٤ ثم تلبس قميصهم كم انت كبير يا جيرارد,NOT_OFF,NOT_HS
1627,@USER @USER @USER يا قاسم يا قاسم طمن اخت ندا وقولها<LF>الاخون بردو بيقلوللنا مش عاوزين يكون معانا,NOT_OFF,NOT_HS
1628,@USER تسلمي يا نهي يا رب بجد 😍😍 ايوه مانا اخوكي الصغير اهو ولازم تحبوني كلكم ☺️🥰🥰🥰😂<LF>ربنا ميحرمنيش منك يا رب ابدا يا رب بجد واشوفك دايما مبسوطه وفرحانه بجد دايما,NOT_OFF,NOT_HS
1629,@USER @USER صار وغلطت ليش ما قتلي يا جورج يا ليوناردو يا نيشان يا طوني,NOT_OFF,NOT_HS
1630,ياحي يا يقيوم يا رحمتك است غيث أصلح لي شأني كله ولا تكلني إلى نفسي طرفة عين يا حي يا قيوم برحمتك أستغيث أصلح لي شأني كله ولا تكلني إلى نفسي طرفة عين يا حي يا قيوم برحمتك أستغيث أصلح لي شأني كله ولا تكلني إلى نفسي طرفة عين ياحي يا قيوم برحمتك أستغيث أصلح لي شأني كله يارب العالمين,NOT_OFF,NOT_HS
1631,@USER @USER الف مليون سلامه يا كابتن ساسي يا حبيب ومعشوق كل الجماهير في مصر وتونس وأوروبا وأمريكا والعالم كله,NOT_OFF,NOT_HS
1632,#الزمالك مالوش ابن في الإعلام غير هيثم فاروق ابن #الزمالك الحقيقي دايما في قلوبنا يا أسطورة يا عظيم ❤️❤️ @USER URL,NOT_OFF,NOT_HS
1633,اسبوع صلاح چاهين ، <LF>الله يرحمك يا عم صلاح يا چاهين <LF>،،،،،،،،،،،،،،،،،<LF>من بين شقوق الشيش و شقشقت لك<LF>مع شهقة العصافير و زقزقـــــــت لك<LF>نهار جديد انا . . قوم نشوف نعــمليه<LF>انا قلت يا ح تقتلني .. يا ح اقــــــــتلك<LF>عجبي !!! URL,NOT_OFF,NOT_HS
